Layer,Name,GEOID,Population,Longitude,Latitude,PMC_2011,PMC_2012,PMC_2013,PMC_2014,PMC_2015,PMC_2016,PMC_2017,PMC_2018,PMC_2019,PMC_2020
Census tract,Tract 8410,17031841000,1136,-87.6101983,41.8475444,13.011536439868829,12.06263487479158,11.709799419382435,13.188223905760555,9.843563904,9.400050258065708,10.312081162281006,10.31221671,9.984913424657528,9.235617213
Census tract,Tract 8411,17031841100,7356,-87.6356612,41.8516438,12.920651,12.07488552,11.70710082,13.18753863,9.857348087,9.423262466,10.33572274,10.33572274,10.00232055,9.25399071
Census tract,Tract 8412,17031841200,4873,-87.683342,41.8555618,12.806995,12.12642623,11.67424384,13.19844164,9.927389344,9.507473699,10.45518658,10.45518658,10.08665123,9.324938251
Census tract,Tract 8413,17031841300,4173,-87.6842025,41.8439774,12.822476,12.12596694,11.69148712,13.22782767,9.939303552,9.518603836,10.48738521,10.48738521,10.12491671,9.364321311475408
Census tract,Tract 8415,17031841500,2904,-87.7079132,41.8616224,12.666706,12.1351265,11.66531589,13.19283288,9.957579781,9.545541644,10.51188301,10.51188301,10.13230082,9.355985792349728
Census tract,Tract 8417,17031841700,1509,-87.7041819,41.8531302,12.68023,12.14384836,11.67942575,13.21178712,9.975396721,9.55122,10.52766082,10.52766082,10.15189151,9.374501366
Census tract,Tract 8418,17031841800,2404,-87.5994203,41.7663063,12.655970826362418,11.977715263786392,11.659113357819022,13.281059558394622,9.783277901887768,9.382550862675208,10.361596106759219,10.36160027,10.08643178,9.433087705
Census tract,Tract 8419,17031841900,6500,-87.6429648,41.8684578,12.943684,12.06909262,11.67128767,13.15681068,9.842815027,9.408564384,10.31579041,10.31579041,9.964307945,9.219312842
Census tract,Tract 8420,17031842000,2590,-87.6251702,41.83496,12.948201,12.06672077,11.70591753,13.21706877,9.849814754,9.419331507,10.33841616,10.33841616,10.01988932,9.292553005
Census tract,Tract 8421,17031842100,6650,-87.7336103,41.8952785,12.567143,12.10109809,11.57672493,13.09281288,9.937652459,9.533448493,10.47852411,10.47852411,10.08073945,9.287104098
Census tract,Tract 8422,17031842200,4212,-87.6492199,41.9047279,12.70831087009698,11.960194283572095,11.533464004910146,13.009191315981607,9.745898738431556,9.319445017238165,10.188507793931455,10.18851041,9.820718082,9.088029508
Census tract,Tract 8423,17031842300,3529,-87.6606398,41.9097236,12.706479349167322,11.975186825961941,11.54415136736342,13.036819612282542,9.767896343338494,9.341338087650877,10.21708195637507,10.21738411,9.854160821917812,9.105165300546448
Census tract,Tract 8424,17031842400,3041,-87.6300706,41.7424258,12.625672408823872,12.015569690123362,11.675700001645362,13.29396559535282,9.849114296669738,9.467281014944612,10.480575861864914,10.48049233,10.21655863,9.550810929
Census tract,Tract 8425,17031842500,2644,-87.6232157,41.7769506,12.668181,12.02957432,11.67554822,13.27320767,9.848405738,9.437605205,10.41936356,10.41936356,10.13012904,9.442120765
Census tract,Tract 8426,17031842600,4245,-87.6516951,41.8162186,12.895839,12.0966,11.70031123,13.25236658,9.899055738,9.488975342,10.44142384,10.44142384,10.1198789,9.386434973
Census tract,Tract 8428,17031842800,7637,-87.6983044,41.8075339,12.748997,12.14814945,11.69950822,13.28129288,9.97102623,9.584163014,10.58788822,10.58788822,10.23505479,9.490752459
Census tract,Tract 8429,17031842900,2480,-87.6729371,41.8631389,12.838271,12.10413251,11.6751211,13.18420877,9.889401913,9.474168219,10.40505178,10.40505178,10.04863123,9.290304098
Census tract,Tract 8430,17031843000,2880,-87.7227489,41.8679365,12.62295,12.15672978,11.65555205,13.17603534,9.981927322,9.568252055,10.53426904,10.53426904,10.15224164,9.370548087
Census tract,Tract 8431,17031843100,1747,-87.6994529,41.8626017,12.722819,12.13832404,11.67196192,13.18266959,9.942947814,9.536228219,10.48944329,10.48944329,10.12232027,9.344673497
Census tract,Tract 8432,17031843200,2422,-87.6642169,41.8487153,12.875721,12.10953197,11.68951863,13.20847452,9.901371585,9.485286301,10.42896712,10.42896712,10.07831918,9.324468306
Census tract,Tract 8433,17031843300,1572,-87.6925503,41.8637638,12.767983,12.11994399,11.67217205,13.18115452,9.936844536,9.522373425,10.46534274,10.46534274,10.09677507,9.328601366
Census tract,Tract 8434,17031843400,1524,-87.7320218,41.8493274,12.613219,12.17010109,11.66881096,13.21749397,10.01970027,9.593657534,10.60639726,10.60639726,10.2119674,9.424035246
Census tract,Tract 8435,17031843500,6030,-87.6975661,41.8409834,12.807955167092633,12.144153418034964,11.687273122088394,13.237780529934355,9.959278755120303,9.556197931,10.527012738057207,10.52701671,10.16527233,9.397851913
Census tract,Tract 8436,17031843600,3089,-87.6089488,41.8067653,12.832545,12.0098612,11.67595151,13.23954767,9.799899727,9.382282192,10.32079288,10.32079288,10.02746,9.333164754
Census tract,Tract 8437,17031843700,2544,-87.690034,41.9455604,12.440718,11.89384754,11.39859123,12.88860548,9.709417213,9.27752,10.14798356,10.14798356,9.749462192,9.000486066
Census tract,Tract 8438,17031843800,2000,-87.6404756,41.8016566,12.886668,12.07101175,11.69893616,13.25682932,9.871356831,9.471655068,10.42845616,10.42845616,10.12167452,9.413110383
Census tract,Tract 8439,17031843900,3666,-87.5761303,41.7789932,12.665839,11.92186311,11.61831507,13.23117452,9.74548306,9.319806849,10.26150685,10.26150685,9.99954137,9.334280601
Census tract,Tract 8446,17031844600,1776,-87.6254437,41.8133852,12.863517,12.051426279640717,11.694046299700599,13.233248686526945,9.842901572431138,9.423585943592814,10.370200898443114,10.36637096,10.05307753,9.349722404
Census tract,Tract 8447,17031844700,2342,-87.7117002,41.8541473,12.684846615337529,12.152768576898861,11.67048314142632,13.213895648461783,9.976666864665273,9.566135187184512,10.540309252585823,10.55124247,10.16669288,9.38562377
Census tract,Tract 9800,17031980000,0,-87.9024376,41.9794191,11.646746,11.74144317,11.01400384,12.59134767,9.799569672,9.514523562,10.57069397420399,10.57069644,10.00048164,9.125814754
Census tract,Tract 9801,17031980100,18,-87.7509001,41.7859813,,,,,,,10.73745342,10.73745342,10.35187918,9.602604645
Census tract,Tract 8400,17043840000,2835,-87.9344053,41.9686506,11.73510532931149,11.84890418986765,11.116994731505729,12.692971312791865,9.880987856,9.606131596102687,10.626096772080183,10.62219562,10.01512493,9.159938525
Census tract,Tract 8408.01,17043840801,2621,-87.9316177,41.9517961,11.849219920230405,11.914246114307277,11.201753046835677,12.759793709578883,9.921349397836213,9.653235510149495,10.686654497627242,10.68665014,10.09081507,9.236353005
